wretched	-3.26	0.43
ill	-2.98	0.37
wicked	-2.91	0.55
sick	-2.86	0.45
lame	-2.65	0.50
sinful	-2.61	0.54
miserable	-2.59	0.61
lonely	-2.53	0.57
ungrateful	-2.51	0.38
shameful	-2.45	0.72
weak	-2.44	0.55
ignorant	-2.43	0.42
awful	-2.41	0.73
helpless	-2.41	0.65
infamous	-2.41	0.60
fearful	-2.38	0.76
wrong	-2.38	0.67
stupid	-2.37	0.46
worst	-2.37	0.65
forlorn	-2.36	0.66
blind	-2.36	0.58
hideous	-2.35	0.76
foul	-2.34	0.79
hateful	-2.34	0.66
crippled	-2.33	0.61
cruel	-2.32	0.64
senseless	-2.31	0.60
vicious	-2.30	0.55
drunken	-2.29	0.41
hopeless	-2.28	0.58
heartless	-2.27	0.18
corrupt	-2.27	0.70
monstrous	-2.26	0.81
desolate	-2.26	0.59
limp	-2.24	0.57
starving	-2.22	0.70
feeble	-2.19	0.63
brutal	-2.18	0.25
cowardly	-2.16	0.20
worthless	-2.16	0.52
aged	-2.16	0.75
alarming	-2.15	0.75
barbarous	-2.15	0.72
appalling	-2.14	0.94
dangerous	-2.13	0.67
terrible	-2.13	0.84
hungry	-2.12	0.61
pitiful	-2.12	0.44
stale	-2.11	0.57
dying	-2.10	0.68
murderous	-2.10	0.80
dead	-2.08	0.66
contemptible	-2.08	0.18
vile	-2.07	0.37
shocking	-2.07	0.79
bloody	-2.07	0.73
dire	-2.06	0.57
sorry	-2.06	0.48
accidental	-2.03	0.71
stricken	-2.02	0.73
frightful	-2.01	0.82
lazy	-2.00	0.54
mad	-2.00	0.58
toiling	-1.99	0.69
disabled	-1.98	0.64
false	-1.98	0.76
outrageous	-1.96	0.27
insane	-1.96	0.70
frightened	-1.96	0.53
unlucky	-1.95	0.55
lawless	-1.95	0.70
dependent	-1.93	0.68
ragged	-1.92	0.70
scared	-1.91	0.66
fraudulent	-1.91	0.73
disgraceful	-1.90	0.23
terrific	-1.89	0.93
fatal	-1.87	0.71
dumb	-1.87	0.72
disturbing	-1.86	0.69
depressed	-1.85	0.73
dishonest	-1.85	0.19
desperate	-1.84	0.67
dismal	-1.83	0.62
restless	-1.81	0.77
guilty	-1.80	0.36
worse	-1.80	0.90
sickly	-1.80	0.71
barren	-1.79	0.71
unnatural	-1.78	0.27
ghastly	-1.75	0.78
gross	-1.73	0.83
dissatisfied	-1.73	0.84
betrothed	-1.72	0.78
deadly	-1.72	0.30
indifferent	-1.71	0.58
gigantic	-1.70	0.92
sore	-1.69	0.18
unkind	-1.68	0.18
savage	-1.67	0.31
harsh	-1.65	0.67
subsequent	-1.64	0.82
moody	-1.64	0.82
vulgar	-1.64	0.13
discontented	-1.62	0.73
afraid	-1.62	0.68
profane	-1.62	0.55
ghostly	-1.60	0.87
mischievous	-1.59	0.64
young	-1.58	0.85
silly	-1.55	0.17
drunk	-1.55	0.71
dreadful	-1.55	0.96
ridiculous	-1.53	0.16
selfish	-1.51	0.19
destructive	-1.51	0.82
jealous	-1.51	0.70
thoughtless	-1.50	0.60
unjust	-1.49	0.20
grotesque	-1.48	0.80
unequal	-1.48	0.82
old	-1.47	0.75
nervous	-1.47	0.26
timid	-1.46	0.68
bleeding	-1.46	0.31
awkward	-1.46	0.82
adverse	-1.45	0.80
prostrate	-1.45	0.32
painful	-1.44	0.98
erroneous	-1.44	0.90
ugly	-1.44	0.23
phantom	-1.43	0.95
odious	-1.42	0.26
sour	-1.42	0.64
crude	-1.41	0.11
uncomfortable	-1.39	0.72
tired	-1.37	0.32
destitute	-1.37	0.39
sensitive	-1.37	0.69
dreary	-1.37	0.30
unworthy	-1.36	0.17
embarrassing	-1.36	1.02
crazy	-1.36	0.26
perilous	-1.35	1.00
sordid	-1.35	0.20
big	-1.33	0.81
similar	-1.33	0.96
weary	-1.32	0.29
gloomy	-1.32	0.22
dirty	-1.31	0.28
worried	-1.31	0.39
absurd	-1.30	0.20
eldest	-1.29	0.78
horrid	-1.29	0.91
impending	-1.29	0.38
distressing	-1.28	0.88
immoral	-1.26	0.23
wee	-1.26	0.74
insensible	-1.24	0.28
bewildered	-1.24	0.29
wearisome	-1.23	0.94
ole	-1.23	0.80
coarse	-1.23	0.16
temporary	-1.21	0.87
little	-1.21	0.79
dull	-1.21	0.21
obstinate	-1.20	0.15
insolent	-1.20	0.20
untrue	-1.20	0.20
feverish	-1.19	0.26
tiresome	-1.19	0.90
ruinous	-1.18	0.17
puzzled	-1.18	0.35
greedy	-1.18	0.13
haggard	-1.17	0.34
inevitable	-1.16	0.76
unfair	-1.16	0.21
embarrassed	-1.16	0.35
foolish	-1.16	0.24
hereditary	-1.15	0.99
recent	-1.15	0.85
injurious	-1.15	0.91
raging	-1.15	0.28
surprising	-1.14	0.94
pained	-1.14	0.37
damned	-1.14	0.25
dazed	-1.14	0.34
disappointed	-1.13	0.36
indirect	-1.13	0.99
startling	-1.13	0.94
unfavorable	-1.13	0.85
insulting	-1.12	0.20
lonesome	-1.12	0.33
uneasy	-1.11	0.32
tremendous	-1.11	0.51
blackened	-1.11	0.32
annoyed	-1.10	0.38
unconscious	-1.10	0.33
shattered	-1.10	0.23
uncommon	-1.09	0.97
hysterical	-1.09	0.26
elder	-1.09	0.32
existing	-1.09	1.00
wildest	-1.08	0.87
harmless	-1.07	0.81
obnoxious	-1.06	0.86
potent	-1.06	0.98
gaunt	-1.04	0.36
angry	-1.04	0.31
nameless	-1.04	0.27
petty	-1.03	0.10
disgusted	-1.03	0.31
unknown	-1.03	0.13
aware	-1.03	0.75
disastrous	-1.03	0.38
violent	-1.02	0.21
married	-1.02	0.71
fitful	-1.02	0.23
audacious	-1.01	0.11
unreasonable	-1.01	0.19
anxious	-1.00	0.38
naked	-1.00	0.38
bitter	-1.00	0.20
confused	-1.00	0.29
terrified	-1.00	0.22
uncertain	-0.99	0.18
frivolous	-0.99	0.15
rude	-0.99	0.12
incapable	-0.98	0.17
poisonous	-0.98	0.81
howling	-0.97	0.18
criminal	-0.96	0.26
useless	-0.96	0.13
solitary	-0.95	0.31
furious	-0.95	0.22
troublesome	-0.94	0.85
ashamed	-0.94	0.35
pitiless	-0.94	0.26
grim	-0.92	0.30
awake	-0.92	0.22
malicious	-0.92	0.25
magic	-0.92	0.91
piteous	-0.92	0.29
mortal	-0.91	0.24
incomprehensible	-0.91	0.21
impatient	-0.90	0.27
severe	-0.89	0.30
extravagant	-0.89	0.11
frantic	-0.89	0.16
curious	-0.89	1.11
vague	-0.87	0.22
fierce	-0.87	0.24
lifeless	-0.87	0.26
speechless	-0.87	0.37
excited	-0.87	0.31
tame	-0.87	0.19
empty	-0.87	0.31
imminent	-0.86	0.22
sleepy	-0.86	0.33
trivial	-0.86	0.12
unscrupulous	-0.85	0.19
amazed	-0.85	0.29
irresponsible	-0.85	0.22
motionless	-0.84	0.28
